TimeElapsed,optimgain,TimestepsSoFar,entloss,ev_tdlam_before,meankl,EpLenMean,EpRewMean,entropy,EpTrueRewMean,EpisodesSoFar,EpThisIter,surrgain
1106.2595536708832,0.26617077,500208,0.0,0.8961918652057648,0.0130594885,97.625,70.49151,23.349188,486.83359861983945,2300,10,0.26617077
1112.742392539978,0.2700711,503421,0.0,0.8595103174448013,0.013551712,97.2,69.24348,23.351236,487.4984190478284,2311,11,0.2700711
1119.2638280391693,0.28949904,506673,0.0,0.8237099200487137,0.013526241,102.175,72.888245,23.342205,518.8674789302077,2320,9,0.28949904
1125.8094487190247,0.30771703,509631,0.0,0.9025818705558777,0.013769985,102.675,73.0908,23.344744,522.8519488719135,2331,11,0.30771703
1132.4998989105225,0.28774625,512910,0.0,0.8998633176088333,0.014015618,100.6,69.90564,23.34302,509.7164447579835,2342,11,0.28774625
1139.1706881523132,0.2778403,515871,0.0,0.8751120716333389,0.013104748,99.675,68.98792,23.341373,506.84760423608077,2352,10,0.2778403
1145.8368518352509,0.31939185,518976,0.0,0.8531686812639236,0.013562998,97.525,67.988525,23.340109,493.3295640509956,2362,10,0.31939185
1152.3425116539001,0.29790825,521970,0.0,0.9022958055138588,0.013692465,100.55,69.56673,23.342108,507.18897247672487,2372,10,0.29790825
1158.8948140144348,0.2822347,525114,0.0,0.8911251127719879,0.013351174,101.7,69.15288,23.345621,513.6181913859325,2382,10,0.2822347
1165.4534215927124,0.29825932,528201,0.0,0.8780497759580612,0.013949771,102.75,68.24758,23.341555,512.9370833224908,2392,10,0.29825932
1172.0326988697052,0.26495957,531405,0.0,0.8650608658790588,0.01419687,101.85,66.15836,23.345034,508.13480757083846,2403,11,0.26495957
1178.6354217529297,0.31669408,534393,0.0,0.8841024860739708,0.014510034,103.525,67.325905,23.336832,516.4453870751298,2412,9,0.31669408
1185.241679430008,0.2886626,537552,0.0,0.8566889762878418,0.013923005,103.65,68.19472,23.332941,515.0798886286575,2422,10,0.2886626
1191.8475930690765,0.14161201,540681,0.0,0.8056128025054932,0.0039794254,104.0,68.79445,23.332254,517.5319358376081,2432,10,0.14161201
1198.5108036994934,0.312993,543897,0.0,0.8655232936143875,0.013459263,104.1,71.62786,23.32424,523.4724391824764,2443,11,0.312993
1204.9595401287079,0.26535985,546798,0.0,0.8939966857433319,0.013617787,97.75,68.538284,23.320963,490.0152307257819,2454,11,0.26535985
1211.6156516075134,0.29215327,549960,0.0,0.8731910288333893,0.014051041,99.675,71.693275,23.311604,501.93618793241967,2464,10,0.29215327
1218.1919062137604,0.32220423,553059,0.0,0.8821616023778915,0.014442735,98.35,72.03761,23.30599,499.5004813333693,2474,10,0.32220423
1224.77130484581,0.17450848,556128,0.0,0.8811277598142624,0.004031925,100.125,72.841965,23.30866,509.09116759499204,2484,10,0.17450848
1231.3655915260315,0.2983448,559074,0.0,0.875905379652977,0.014354611,104.6,76.29264,23.303629,533.0637423764244,2493,9,0.2983448
1237.9530520439148,0.2977305,562245,0.0,0.8825720697641373,0.014269697,107.475,75.91537,23.308676,544.6505297649346,2502,9,0.2977305
1244.556883573532,0.14143007,565557,0.0,0.9006172120571136,0.003836984,104.15,75.25447,23.305502,533.7008371666061,2514,12,0.14143007
1251.0461642742157,0.29435015,568605,0.0,0.8569841831922531,0.013904316,106.375,77.119545,23.302729,545.1769842395954,2523,9,0.29435015
1257.6487741470337,0.2835906,571314,0.0,0.8851832821965218,0.014534306,105.175,75.589645,23.30013,545.1732772447824,2532,9,0.2835906
1264.1986725330353,0.31576163,574563,0.0,0.873431071639061,0.013843784,100.3,71.3148,23.301336,520.0888078186781,2543,11,0.31576163
1270.7622380256653,0.2787242,577611,0.0,0.8778157904744148,0.014336492,100.45,71.19054,23.297834,513.6670643545422,2554,11,0.2787242
1277.5165259838104,0.2902125,580611,0.0,0.8887042626738548,0.012959531,97.825,69.92845,23.299822,494.6266585969173,2564,10,0.2902125
1284.2859380245209,0.16016355,583971,0.0,0.8802614957094193,0.0038436498,98.45,70.139786,23.30184,498.6978585473222,2575,11,0.16016355
1290.9434864521027,0.18107243,587061,0.0,0.8686977922916412,0.004143115,99.525,71.07997,23.29421,504.4212947066725,2585,10,0.18107243
1297.5094912052155,0.14446247,590049,0.0,0.8521235138177872,0.0038264063,100.9,70.805176,23.28906,512.1093534311701,2595,10,0.14446247
1304.102344751358,0.15764916,593013,0.0,0.8776582553982735,0.003868589,100.475,70.503555,23.284979,514.2808983879945,2605,10,0.15764916
1310.78773188591,0.2862742,596301,0.0,0.8806611895561218,0.01343896,97.8,67.86936,23.302168,495.34988890859205,2617,12,0.2862742
1317.2895550727844,0.30418402,599406,0.0,0.9083575382828712,0.014617262,95.4,66.389206,23.302324,486.43517947640674,2628,11,0.30418402
1323.799171447754,0.286757,602640,0.0,0.909589871764183,0.014818144,94.775,64.960495,23.30446,485.34247315329975,2639,11,0.286757
1330.368484735489,0.3198641,605640,0.0,0.8530721813440323,0.014334865,95.525,64.94371,23.305662,491.0680537162756,2649,10,0.3198641
1336.8190355300903,0.14691502,608595,0.0,0.831866905093193,0.0039025,100.15,68.30918,23.300274,515.3570448976023,2658,9,0.14691502
1343.3045432567596,0.24243608,612033,0.0,0.8958508595824242,0.01381072,100.975,69.681625,23.294367,511.82833714006244,2670,12,0.24243608
1350.0797600746155,0.15232876,615204,0.0,0.8474800437688828,0.0039704912,98.725,67.65282,23.287176,496.86894083145523,2681,11,0.15232876
1356.77574300766,0.15978402,618279,0.0,0.897076815366745,0.004065751,100.025,69.21814,23.284418,502.3654747074082,2691,10,0.15978402
1363.4796464443207,0.15004863,621114,0.0,0.8730232268571854,0.003927527,98.925,68.00261,23.279764,498.06874526215097,2700,9,0.15004863
1370.19504570961,0.16179596,624183,0.0,0.8355111330747604,0.003811376,103.65,70.94778,23.280275,523.9824867563673,2709,9,0.16179596
1376.7204558849335,0.26961124,627216,0.0,0.8461077064275742,0.013670332,102.25,70.359055,23.27873,516.7803412577789,2720,11,0.26961124
1383.448847770691,0.1368204,630174,0.0,0.833705261349678,0.0038680758,103.875,70.345024,23.280497,521.9074309939953,2729,9,0.1368204
1390.3839643001556,0.18424064,632679,0.0,0.8220666795969009,0.0039233323,102.45,69.81915,23.279295,515.9880162200731,2738,9,0.18424064
1397.095779657364,0.26282284,635829,0.0,0.8680236339569092,0.014342503,97.05,65.99164,23.274656,486.40032567592516,2749,11,0.26282284
1403.7623980045319,0.14729339,638901,0.0,0.8441332876682281,0.0038808575,99.675,68.71013,23.275654,506.19301150236,2759,10,0.14729339
1410.5377838611603,0.14450596,641928,0.0,0.8246433436870575,0.003808182,99.475,69.61007,23.276531,507.259904629608,2768,9,0.14450596
1417.3857278823853,0.15265469,645090,0.0,0.8561366498470306,0.00383073,106.05,74.29919,23.273859,542.9133827757212,2777,9,0.15265469
1424.0491709709167,0.15211028,648342,0.0,0.8739770501852036,0.0040658554,108.125,75.01084,23.277323,554.7405761857426,2787,10,0.15211028
1430.7551765441895,0.14893827,651138,0.0,0.8353783786296844,0.004050618,108.85,74.540955,23.276876,556.799865203125,2797,10,0.14893827
1437.4483964443207,0.14084446,654273,0.0,0.9231769815087318,0.0038292527,104.6,70.3954,23.270266,535.9854487686413,2807,10,0.14084446
1444.1002728939056,0.30514038,657135,0.0,0.8905923217535019,0.01462457,102.375,69.41455,23.270754,520.6162912408796,2816,9,0.30514038
1450.8355333805084,0.27295482,660366,0.0,0.8909280374646187,0.014505296,103.975,71.18056,23.266867,530.900891404454,2826,10,0.27295482
1457.4484748840332,0.15358847,663624,0.0,0.8797915875911713,0.0040934375,105.9,72.866356,23.261393,544.0050516889098,2836,10,0.15358847
1464.1537065505981,0.2779657,666915,0.0,0.8933344259858131,0.013750393,108.1,74.38843,23.26343,550.4430002615354,2846,10,0.2779657
1470.8781170845032,0.35995144,670098,0.0,0.8510226756334305,0.01430431,108.025,73.602745,23.2619,553.122713351118,2856,10,0.35995144
1477.5320148468018,0.29537922,673185,0.0,0.8630031198263168,0.0148994615,106.825,71.48067,23.26082,542.2156411234802,2866,10,0.29537922
1484.2775003910065,0.33150256,676293,0.0,0.8614249974489212,0.014461977,107.45,72.54741,23.260988,540.6239985713314,2875,9,0.33150256
1490.9749426841736,0.28069377,679506,0.0,0.8870451375842094,0.014460575,107.625,73.180405,23.259031,544.2062050437196,2885,10,0.28069377
1497.6475450992584,0.1333139,682839,0.0,0.925711527466774,0.0040376224,106.175,71.72184,23.258078,531.4228884019738,2896,11,0.1333139
1504.2880129814148,0.15588692,685824,0.0,0.9119330421090126,0.004347126,107.675,74.37358,23.256523,543.3561272134247,2905,9,0.15588692
1510.9981033802032,0.26278922,689121,0.0,0.905785545706749,0.014900974,106.9,73.46505,23.252203,534.1898475244567,2915,10,0.26278922
1517.7414300441742,0.33612332,692448,0.0,0.8822254836559296,0.014950687,112.125,74.96434,23.249994,557.0351777251775,2923,8,0.33612332
1524.4133732318878,0.15003434,695631,0.0,0.8468516767024994,0.0038507981,115.525,78.95469,23.250017,576.3232010290455,2932,9,0.15003434
1531.1309065818787,0.29770222,698190,0.0,0.8403690457344055,0.013858372,120.625,79.50427,23.249514,597.7027650132862,2939,7,0.29770222
1537.8409008979797,0.14853615,701067,0.0,0.8245816975831985,0.003931434,118.35,76.42966,23.247969,588.1825210033437,2948,9,0.14853615
1544.6225836277008,0.16491425,704157,0.0,0.9310711622238159,0.004020368,114.275,74.97701,23.246498,568.6627658080274,2958,10,0.16491425
1551.361571073532,0.14344402,707445,0.0,0.8666414469480515,0.003796257,111.7,71.960266,23.244713,556.2692520811735,2967,9,0.14344402
1558.0464177131653,0.15607843,710508,0.0,0.8516883701086044,0.0040116804,111.2,73.06709,23.241945,556.690679141599,2977,10,0.15607843
1564.6553089618683,0.1536975,713613,0.0,0.8892316594719887,0.004006459,107.325,72.69105,23.240011,545.0805868344773,2987,10,0.1536975
1571.3563420772552,0.30895305,716547,0.0,0.8621780425310135,0.0149960425,107.925,72.41897,23.23846,543.377993686501,2996,9,0.30895305
1578.086746454239,0.14631131,719751,0.0,0.8751155957579613,0.0037849718,107.25,71.93595,23.235268,536.8717372898076,3005,9,0.14631131
1584.6488790512085,0.16037403,722730,0.0,0.892519436776638,0.0039736684,104.45,71.81796,23.236086,528.9522459294263,3016,11,0.16037403
1591.3574104309082,0.14949009,725802,0.0,0.9089967086911201,0.003929729,105.75,72.44615,23.239092,531.1683847712518,3025,9,0.14949009
1598.3604309558868,0.14727715,728946,0.0,0.9082814007997513,0.0039283955,105.35,71.79374,23.24015,536.7222537425046,3035,10,0.14727715
1605.1096379756927,0.28801113,731907,0.0,0.9213894009590149,0.013856392,103.525,70.97333,23.23586,527.291421470831,3044,9,0.28801113
1611.7609634399414,0.29977542,735129,0.0,0.8589589446783066,0.014619524,111.875,76.37152,23.235819,566.3418934956895,3052,8,0.29977542
1618.356284379959,0.13682705,738450,0.0,0.9450069032609463,0.0038947584,114.6,75.7354,23.23372,574.524804682011,3062,10,0.13682705
1624.871353149414,0.1486257,741822,0.0,0.8748456388711929,0.0038805765,117.025,78.3093,23.235353,587.8231176909945,3071,9,0.1486257
1631.5389914512634,0.1543163,744888,0.0,0.8916425034403801,0.003922036,119.85,79.608444,23.23437,605.7032848939155,3080,9,0.1543163
1638.2252027988434,0.15696082,748071,0.0,0.8988227993249893,0.0047510006,110.525,74.8903,23.234617,568.0580285010514,3091,11,0.15696082
1644.7745003700256,0.14012542,750981,0.0,0.8965588510036469,0.003987349,106.75,71.7386,23.233175,551.9588726674773,3101,10,0.14012542
1651.4172096252441,0.16093206,753909,0.0,0.881010539829731,0.00420798,100.725,66.02014,23.2334,523.9120966762805,3111,10,0.16093206
1658.0327808856964,0.3053167,756990,0.0,0.8577896356582642,0.0148978885,104.325,70.812775,23.230776,535.1652701491546,3119,8,0.3053167
1664.5598831176758,0.17303953,759912,0.0,0.8165170699357986,0.0044551436,110.325,74.076675,23.230936,565.8224913198997,3126,7,0.17303953
1671.1584467887878,0.15703863,762780,0.0,0.826056644320488,0.004119538,112.975,74.70255,23.2304,581.4516814499962,3135,9,0.15703863
1677.7689230442047,0.15366109,766002,0.0,0.8995842263102531,0.0040227408,117.775,78.04497,23.230288,607.708780734584,3144,9,0.15366109
1684.360725402832,0.156989,769182,0.0,0.8692718893289566,0.0038567204,117.5,80.34286,23.234133,603.4819679262289,3154,10,0.156989
1691.1195998191833,0.1498231,772362,0.0,0.87314073741436,0.004179788,110.8,73.35944,23.23371,576.1341445340456,3164,10,0.1498231
1697.698275566101,0.14797361,775317,0.0,0.87795090675354,0.004237127,109.4,72.71684,23.233156,565.7967214826613,3173,9,0.14797361
1704.4177694320679,0.28185672,778416,0.0,0.8958174958825111,0.014816096,103.45,70.58711,23.234798,531.2704209326417,3184,11,0.28185672
1711.0822911262512,0.14747,781428,0.0,0.9346984922885895,0.0041918787,102.05,67.879005,23.234598,522.2383469549437,3194,10,0.14747
1717.6993207931519,0.15146455,784413,0.0,0.9023365825414658,0.0041009425,100.425,68.03377,23.236067,511.6316429310242,3204,10,0.15146455
1724.4179019927979,0.31930363,787419,0.0,0.8870901316404343,0.014746011,97.625,66.95323,23.234148,490.7666844620767,3214,10,0.31930363
1731.0398423671722,0.14380693,790470,0.0,0.8578487187623978,0.0042702956,102.475,68.76387,23.234068,514.2952519996034,3223,9,0.14380693
1737.7288553714752,0.15478949,793686,0.0,0.8318509310483932,0.0038490484,104.9,69.53358,23.232927,526.3926801519835,3233,10,0.15478949
1744.474714756012,0.16893311,796899,0.0,0.8729318678379059,0.0044824337,106.1,69.51946,23.233072,535.3290905250038,3243,10,0.16893311
1751.2719361782074,0.14864868,800265,0.0,0.8868725895881653,0.003892773,109.175,70.00578,23.232357,551.7375683705038,3253,10,0.14864868
1757.9469220638275,0.15319401,803436,0.0,0.9315415993332863,0.004271273,108.05,69.33876,23.233881,545.6404852721762,3263,10,0.15319401
1764.6218554973602,0.15119874,806385,0.0,0.8335745185613632,0.004220601,109.075,70.22611,23.23273,549.1727449905427,3272,9,0.15119874
1771.232251882553,0.1656721,809370,0.0,0.8656672388315201,0.0044233557,110.55,72.29551,23.232428,558.9392218166456,3280,8,0.1656721
1777.9129271507263,0.15874015,812709,0.0,0.8901470229029655,0.0043822723,114.975,75.82951,23.233149,580.51522999751,3289,9,0.15874015
1784.6971054077148,0.30686507,815604,0.0,0.8854058682918549,0.014985217,117.975,79.19519,23.232597,598.5886651712789,3297,8,0.30686507
1791.2787482738495,0.14703456,818766,0.0,0.9014376103878021,0.00408592,118.075,79.61377,23.233824,599.8266165773196,3307,10,0.14703456
1798.0063407421112,0.16083804,821991,0.0,0.8686519712209702,0.0042768605,114.2,75.94163,23.23316,577.3895865601745,3317,10,0.16083804
1804.713564157486,0.15956858,825240,0.0,0.877600647509098,0.003827619,109.8,72.14054,23.231285,554.7284810996571,3327,10,0.15956858
1811.3250861167908,0.16633464,828444,0.0,0.917596124112606,0.0042460756,107.0,68.558395,23.232014,539.8819731070577,3337,10,0.16633464
1817.882669210434,0.16224498,831480,0.0,0.8795612081885338,0.0041466355,110.475,71.33387,23.231184,561.1612705612237,3345,8,0.16224498
1824.5817875862122,0.14817569,834345,0.0,0.8155150860548019,0.0039155106,115.55,74.844376,23.229902,588.5351000673302,3352,7,0.14817569
1831.2195909023285,0.1530006,837285,0.0,0.8752472624182701,0.003949494,116.45,75.4938,23.22901,590.4509667397309,3361,9,0.1530006
1837.8845415115356,0.19716221,840249,0.0,0.8488151282072067,0.004295361,120.525,78.9849,23.230648,606.0963552921867,3369,8,0.19716221
1844.4796731472015,0.156734,843423,0.0,0.86518295109272,0.0042462777,119.125,82.19614,23.229742,599.8976193964648,3379,10,0.156734
1851.0719594955444,0.15115753,846576,0.0,0.8823226317763329,0.0041615916,109.45,76.03952,23.229742,545.6767348023443,3390,11,0.15115753
1857.585230588913,0.16210456,849486,0.0,0.8553589582443237,0.0041036196,108.225,75.08064,23.231207,541.1167451950236,3398,8,0.16210456
1864.1866655349731,0.16228282,852648,0.0,0.8870412334799767,0.00416261,110.5,73.91908,23.228203,561.4228584984297,3407,9,0.16228282
1870.8636462688446,0.15598339,855729,0.0,0.9131159260869026,0.00432911,109.6,71.47315,23.225828,558.6654722247512,3416,9,0.15598339
1877.478153705597,0.16453224,858519,0.0,0.8486470133066177,0.0040847277,110.95,72.51701,23.22565,567.4001994302665,3425,9,0.16453224
1884.1018221378326,0.16245973,861675,0.0,0.9012437239289284,0.004276037,105.7,68.659805,23.226805,548.1624790311984,3436,11,0.16245973
1890.7947826385498,0.15904611,864864,0.0,0.8846597224473953,0.004191366,103.6,65.6266,23.230879,537.0288930902153,3446,10,0.15904611
1897.509458065033,0.1496461,868140,0.0,0.8428018540143967,0.0037641502,100.375,65.189285,23.228447,520.2263691816619,3457,11,0.1496461
1904.1223499774933,0.33640677,871407,0.0,0.8742714077234268,0.014141763,100.1,67.36229,23.229082,513.6822772606691,3468,11,0.33640677
1910.7848281860352,0.15562996,874416,0.0,0.8517703711986542,0.0041882102,103.8,70.56484,23.228292,530.401382056761,3477,9,0.15562996
1917.583979845047,0.17803231,877752,0.0,0.8483105152845383,0.0043959096,102.325,68.632835,23.223555,516.5441777873192,3488,11,0.17803231
1924.384276151657,0.15605864,880905,0.0,0.8846082389354706,0.004177766,106.375,73.48175,23.22608,535.714893287228,3497,9,0.15605864
1931.0323059558868,0.15374321,884001,0.0,0.9170621559023857,0.0042270618,104.95,70.19572,23.227718,536.1047442282982,3508,11,0.15374321
1937.6225605010986,0.16535583,887178,0.0,0.8523239493370056,0.0042348355,103.325,70.38959,23.227129,521.1861732709222,3518,10,0.16535583
1944.2006330490112,0.15022965,890169,0.0,0.8775307685136795,0.00435371,103.475,70.409325,23.225765,527.7402133794842,3528,10,0.15022965
1950.725887298584,0.19892785,893328,0.0,0.8914554268121719,0.0041665304,99.6,65.05938,23.225262,502.4089333597018,3539,11,0.19892785
1957.2589197158813,0.18099663,896505,0.0,0.8027221262454987,0.0043258322,104.2,68.891174,23.225607,524.696184513289,3548,9,0.18099663
1963.8481492996216,0.14587912,899568,0.0,0.8680348247289658,0.0041467706,103.25,67.23683,23.224432,525.784489264522,3558,10,0.14587912
1970.4676780700684,0.1608881,902718,0.0,0.9022403284907341,0.004521056,104.575,69.6171,23.227476,531.196165475827,3568,10,0.1608881
1977.04381108284,0.16101767,906003,0.0,0.8734148293733597,0.004101068,107.675,72.44896,23.228092,550.9243719168087,3578,10,0.16101767
1983.7748868465424,0.14621621,909444,0.0,0.8937832042574883,0.003947155,107.825,72.468216,23.223616,553.5352030394015,3588,10,0.14621621
1990.5052738189697,0.1685481,912375,0.0,0.8723767399787903,0.0041408082,106.725,70.92006,23.224142,543.1087064418458,3598,10,0.1685481
1997.092297554016,0.20023453,915720,0.0,0.8529950678348541,0.0043813735,108.35,68.79303,23.22332,553.9246014309826,3608,10,0.20023453
2003.6638824939728,0.15686972,919101,0.0,0.8605418801307678,0.0041301856,111.575,69.56219,23.224937,571.5374386166117,3617,9,0.15686972
2010.127938747406,0.15647763,921960,0.0,0.87077696621418,0.004582639,107.575,65.73661,23.224443,545.3689266643515,3627,10,0.15647763
2016.9891951084137,0.15864116,924993,0.0,0.8508676439523697,0.0040194895,109.275,67.14192,23.223457,551.470122643768,3636,9,0.15864116
2023.618805885315,0.15660256,927957,0.0,0.8744141161441803,0.0045599835,108.925,69.420334,23.22624,546.4349157695245,3645,9,0.15660256
2030.2735950946808,0.16411355,931212,0.0,0.8104396760463715,0.0046906755,110.875,73.20624,23.225348,557.7323084912139,3654,9,0.16411355
2036.842725276947,0.18246156,934275,0.0,0.7581240832805634,0.0046867,114.525,77.052574,23.225668,579.611721454886,3662,8,0.18246156
2043.439782857895,0.15412736,937083,0.0,0.8602285236120224,0.0041811643,118.8,81.67491,23.227232,606.6138573550328,3670,8,0.15412736
2050.0837907791138,0.15530995,939804,0.0,0.8586639314889908,0.0041697547,120.725,84.06633,23.22801,614.2357577781087,3677,7,0.15530995
2056.711601495743,0.16190891,942975,0.0,0.8523382395505905,0.0045734835,118.125,82.62529,23.226068,599.4648232735896,3687,10,0.16190891
2063.2870388031006,0.1570359,946203,0.0,0.8633898943662643,0.0047128685,112.375,77.915245,23.22508,567.5140537758101,3697,10,0.1570359
2070.0057299137115,0.16920872,949080,0.0,0.8591285645961761,0.0044004405,110.175,74.91322,23.224848,559.7739240878445,3706,9,0.16920872
2076.6896381378174,0.16004552,952404,0.0,0.9215439185500145,0.004525326,110.825,70.88536,23.226238,561.3087625225813,3715,9,0.16004552
2083.3180224895477,0.15320599,955452,0.0,0.9028258770704269,0.0038266154,110.775,69.8342,23.227217,558.9700987808928,3724,9,0.15320599
2089.8857686519623,0.1788423,958707,0.0,0.8870192989706993,0.0045022564,114.75,72.64233,23.226786,581.1737907353379,3734,10,0.1788423
2096.5313622951508,0.160325,961884,0.0,0.865315392613411,0.0038626562,112.575,70.33933,23.22756,566.5242872858101,3744,10,0.160325
2103.20729637146,0.15211454,964923,0.0,0.8600801974534988,0.0046023373,111.625,69.53404,23.224848,562.8965183542924,3753,9,0.15211454
2109.8064155578613,0.1614691,967839,0.0,0.7945762425661087,0.0041131023,112.325,72.903336,23.224852,570.0805597546884,3761,8,0.1614691
2116.4336216449738,0.17862557,971049,0.0,0.8752029612660408,0.0044731153,109.225,72.22085,23.225077,548.3809671229612,3771,10,0.17862557
2123.029240131378,0.15750131,973953,0.0,0.8694624453783035,0.004560278,110.925,73.35482,23.22404,555.0015742900725,3780,9,0.15750131
2129.62797498703,0.14214659,976920,0.0,0.9018248021602631,0.0038290273,115.0,75.84325,23.222391,576.6435122159877,3788,8,0.14214659
2136.161988735199,0.16430962,980250,0.0,0.8873169645667076,0.0045966683,115.775,75.672676,23.223076,584.1302144988888,3797,9,0.16430962
2142.8086574077606,0.15169503,983619,0.0,0.8842606022953987,0.004507629,116.775,76.63505,23.222477,584.8399962188205,3807,10,0.15169503
2149.4119803905487,0.15963754,986727,0.0,0.8635392487049103,0.0041856207,117.6,77.83284,23.22365,588.9165500804106,3816,9,0.15963754
2156.024636030197,0.16118911,989829,0.0,0.8249406665563583,0.004138529,116.725,79.54248,23.223143,595.7334701526536,3825,9,0.16118911
2162.6255900859833,0.16830167,992811,0.0,0.8762977570295334,0.0043002404,116.55,78.08895,23.223166,592.5771651559131,3833,8,0.16830167
2169.2317612171173,0.17337406,995580,0.0,0.8802596852183342,0.0046590986,120.25,79.76541,23.220697,613.403547293186,3840,7,0.17337406
2175.839916706085,0.18345955,998607,0.0,0.815350815653801,0.0044175885,117.95,81.004425,23.22048,608.0950683346597,3849,9,0.18345955
2181.8087301254272,0.16049188,1001658,0.0,0.8578796982765198,0.0045349016,117.875,79.31563,23.219221,608.0777153350085,3859,10,0.16049188
