EpTrueRewMean,meankl,TimestepsSoFar,surrgain,optimgain,ev_tdlam_before,entloss,EpRewMean,EpLenMean,TimeElapsed,EpThisIter,entropy,EpisodesSoFar
1615.3845235490048,0.009536324,493845,0.100046724,0.100046724,0.40047454833984375,0.0,602.5179,553.6,1093.118653535843,2,7.106185,493
1614.16165772329,0.008665493,496242,0.10819971,0.10819971,0.9201370924711227,0.0,600.48645,551.225,1099.5414595603943,2,7.101193,495
1618.3005043550925,0.008795235,499242,0.08786497,0.08786497,0.10011136531829834,0.0,601.3473,554.4,1106.0090656280518,1,7.1020646,496
1647.1856390987123,0.008519303,503871,0.09621148,0.09621148,0.5918896198272705,0.0,610.46063,559.75,1112.365480184555,2,7.07643,498
1659.4364448214997,0.011953161,507528,0.10257688,0.10257688,0.895419530570507,0.0,615.45636,563.825,1118.640395641327,2,7.058489,500
1695.84853864382,0.008963766,511509,0.089040995,0.089040995,0.5933955013751984,0.0,627.98376,574.325,1124.87308883667,2,7.0592813,502
1707.3508091931199,0.009433236,514629,0.11165896,0.11165896,0.8998601511120796,0.0,632.04346,576.875,1131.2569844722748,2,7.0482793,504
1753.4826818891172,0.010566484,517629,0.08273197,0.08273197,-0.005095839500427246,0.0,647.38293,589.375,1137.9214639663696,1,7.027696,505
1738.136931353106,0.009298911,518283,0.15322176,0.15322176,0.43464696407318115,0.0,642.22864,584.85,1144.4885437488556,1,7.013123,506
1726.8292521751787,0.008803127,521949,0.11798518,0.11798518,0.9344961643218994,0.0,635.6634,580.225,1150.736742734909,2,7.008806,508
1764.1190051843885,0.009366108,524349,0.11806865,0.11806865,0.9078196883201599,0.0,647.1671,589.025,1157.0788350105286,1,7.0094647,509
1807.6797144418717,0.010038264,528396,0.1001115,0.1001115,0.816082239151001,0.0,660.6688,599.825,1163.3284590244293,2,7.02202,511
1844.7510768849256,0.009318848,530685,0.10718134,0.10718134,0.8697477281093597,0.0,672.7423,610.25,1169.6231009960175,1,7.021346,512
1906.4489018261543,0.010688697,533685,0.08701694,0.08701694,0.865472748875618,0.0,692.1548,626.2,1175.9465835094452,1,7.052669,513
1941.5041538601042,0.009667279,537321,0.12067864,0.12067864,0.5941667854785919,0.0,704.4513,634.825,1182.3371107578278,2,7.0650187,515
1952.6698854140311,0.008518413,539352,0.09324234,0.09324234,0.9101153016090393,0.0,707.2604,637.625,1188.651710510254,1,7.0690312,516
2022.90167097133,0.009540168,544164,0.09344843,0.09344843,0.6842360198497772,0.0,731.3956,658.575,1194.9826061725616,2,7.0402875,518
1992.282520548243,0.009435132,545388,0.09994344,0.09994344,0.8660660833120346,0.0,719.27075,650.95,1201.3280053138733,1,7.022447,519
2059.8059929177625,0.009316467,550536,0.092124894,0.092124894,0.6421885788440704,0.0,741.67175,667.9,1207.643273115158,2,7.0270395,521
2064.738312187979,0.010382583,553509,0.09275616,0.09275616,0.8430532217025757,0.0,741.6376,667.925,1213.9593505859375,1,7.0532055,522
2098.1180321286915,0.010019941,556509,0.06900441,0.06900441,-0.059198975563049316,0.0,752.3092,676.65,1220.2947082519531,1,7.026472,523
2117.5013123651515,0.00971446,559509,0.089668915,0.089668915,0.7313104569911957,0.0,756.1676,681.225,1226.6130440235138,1,6.9934688,524
2124.6028465244535,0.009277828,562509,0.090971716,0.090971716,-0.33031725883483887,0.0,757.0673,681.225,1232.933184146881,1,6.9953136,525
2166.073353333473,0.009817375,565509,0.09160532,0.09160532,-0.16427671909332275,0.0,769.3771,693.15,1239.254026889801,1,6.978258,526
2172.4265965657496,0.009714132,568509,0.07087767,0.07087767,0.013255476951599121,0.0,769.14685,696.3,1245.624524116516,1,7.0197797,527
2207.6269959301035,0.009515935,570240,0.09759548,0.09759548,0.9287909120321274,0.0,779.51355,704.6,1251.9436492919922,1,6.967961,528
2272.8578624390802,0.010242354,572955,0.11683369,0.11683369,0.8368927240371704,0.0,800.4171,722.625,1258.2837927341461,1,6.9720297,529
2300.7298094539974,0.009877436,575955,0.0735131,0.0735131,0.016623616218566895,0.0,807.34576,732.0,1264.6791651248932,1,7.024549,530
2325.3054904343753,0.009037657,578955,0.090444356,0.090444356,0.09537601470947266,0.0,813.88074,739.6,1271.0504279136658,1,7.030155,531
2327.9466846465416,0.010165265,581955,0.07892929,0.07892929,-0.08226096630096436,0.0,813.8193,739.6,1277.3911530971527,1,7.0427203,532
2393.1634127423504,0.0097725075,584874,0.08404875,0.08404875,0.6958538293838501,0.0,834.7085,758.575,1283.7087581157684,1,7.059522,533
2475.5763148061606,0.00799819,590115,0.08627455,0.08627455,0.7247272729873657,0.0,860.90466,782.275,1289.9010627269745,2,7.068132,535
2484.0735113329347,0.009356068,593115,0.0723083,0.0723083,-0.09358346462249756,0.0,861.28143,782.275,1296.1732411384583,1,7.055542,536
2477.4707435950004,0.010135209,595485,0.10319098,0.10319098,0.8870220929384232,0.0,858.41864,777.025,1302.4653804302216,1,7.0598154,537
2433.6428691347237,0.009658866,597690,0.104035474,0.104035474,0.8533062785863876,0.0,841.84784,764.1,1309.0416977405548,2,7.0748944,539
2450.9801370698297,0.009210557,602553,0.10624869,0.10624869,0.6770065426826477,0.0,845.16504,766.875,1315.2802221775055,2,7.054198,541
2511.360942501323,0.010568785,605553,0.07465385,0.07465385,0.03870213031768799,0.0,864.76025,783.7,1321.5555522441864,1,7.034681,542
2549.714490456568,0.010855215,608553,0.0819709,0.0819709,0.028289735317230225,0.0,876.17175,795.125,1327.8677897453308,1,7.0498652,543
2590.8418771740517,0.008952187,611553,0.0807527,0.0807527,0.17363280057907104,0.0,889.48535,807.7,1334.1788775920868,1,7.0292363,544
2567.935391864298,0.01065091,613593,0.109407246,0.109407246,0.88027573376894,0.0,880.5475,799.7,1340.5572938919067,1,7.001234,545
2604.1849325010494,0.010089982,615393,0.13720909,0.13720909,0.8001123070716858,0.0,892.162,809.25,1346.893961429596,1,6.9973288,546
2594.7120795082724,0.010263201,617001,0.111628845,0.111628845,0.7580010145902634,0.0,887.3174,806.025,1353.3099763393402,1,6.958984,547
2625.646350398604,0.009831909,620001,0.073675096,0.073675096,0.002097904682159424,0.0,896.75354,817.1,1359.6590359210968,1,6.956908,548
2636.0230092138927,0.01114785,623001,0.06868087,0.06868087,-0.0523073673248291,0.0,899.79724,822.1,1366.0077509880066,1,6.992689,549
2629.7156631380876,0.009162846,626994,0.09101651,0.09101651,0.7097789645195007,0.0,897.4678,821.65,1372.3541986942291,2,6.9493847,551
2587.8032520911743,0.010219578,627813,0.10436336,0.10436336,0.9654596783220768,0.0,883.8117,809.4,1378.716926574707,1,6.933668,552
2537.7021752960322,0.009895744,629160,0.093825504,0.093825504,0.9391613714396954,0.0,867.93964,795.625,1385.0424489974976,1,6.9730086,553
2530.9438984020644,0.009718453,631650,0.101381324,0.101381324,0.8654034286737442,0.0,863.4538,791.375,1391.3785562515259,1,6.9992228,554
2606.714340483926,0.009568437,636420,0.100965396,0.100965396,0.9287803396582603,0.0,883.7518,808.9,1397.7721211910248,2,6.9967213,556
2589.8457242365985,0.0103098815,640350,0.10531495,0.10531495,0.3737465739250183,0.0,875.9176,801.55,1404.0907938480377,2,6.9879727,558
2624.5283598450624,0.009343624,642861,0.08375971,0.08375971,0.6995625197887421,0.0,887.07227,812.275,1410.461846113205,1,6.981887,559
2613.090876452294,0.009613533,647529,0.07827514,0.07827514,0.7486496865749359,0.0,879.1758,808.275,1416.8051614761353,2,7.0091686,561
2476.405342485056,0.009724487,648963,0.10319491,0.10319491,0.9040284603834152,0.0,834.3115,770.45,1423.2092418670654,2,6.997249,563
2426.381982833666,0.010245704,653166,0.10851676,0.10851676,0.8837784454226494,0.0,816.8636,755.475,1429.59228515625,2,6.9826217,565
2391.213248597792,0.010034662,654858,0.091596454,0.091596454,0.8939121216535568,0.0,805.35925,744.575,1435.9163773059845,1,6.9734497,566
2386.675621669933,0.009884342,657858,0.0813186,0.0813186,0.5491810441017151,0.0,805.6288,744.575,1442.306794643402,1,6.9371166,567
2424.33333081662,0.009748691,660858,0.10359378,0.10359378,-0.31412971019744873,0.0,818.3375,755.15,1448.6635699272156,1,6.921387,568
2405.5341631446636,0.009618202,662823,0.106202416,0.106202416,0.9026098176836967,0.0,812.08813,748.9,1454.9803183078766,1,6.9064317,569
2398.10874442881,0.010363622,665373,0.10044924,0.10044924,0.8673119843006134,0.0,808.45667,745.15,1461.3550124168396,1,6.9058213,570
2335.1021486746713,0.010205403,668937,0.092500925,0.092500925,0.4620869755744934,0.0,787.4493,724.85,1467.7150180339813,2,6.9227123,572
2346.7720334133646,0.0100851385,671937,0.09009412,0.09009412,-0.011620879173278809,0.0,789.83545,725.525,1474.05073928833,1,6.915831,573
2308.8255729983457,0.010190837,675843,0.090872705,0.090872705,0.6404843926429749,0.0,778.12537,714.4,1480.4145147800446,2,6.915757,575
2300.8566765614387,0.010402394,678843,0.07893059,0.07893059,0.002314746379852295,0.0,776.99036,714.4,1486.8342361450195,1,6.936772,576
2310.7333807682367,0.010093104,682779,0.109223716,0.109223716,0.7777366936206818,0.0,780.3455,719.2,1493.9488730430603,2,6.922621,578
2348.617639457988,0.009921953,688266,0.0975821,0.0975821,0.5649656355381012,0.0,792.5122,729.8,1501.6128046512604,2,6.902282,580
2374.4715759046876,0.011701121,691266,0.07555702,0.07555702,-0.021397829055786133,0.0,802.46075,739.275,1508.6284787654877,1,6.910689,581
2380.1577895187947,0.011772616,694266,0.11014062,0.11014062,-0.17538785934448242,0.0,803.57697,739.275,1515.9880216121674,1,6.878923,582
2377.170080718447,0.010040935,697266,0.09746902,0.09746902,-0.1365666389465332,0.0,804.85986,739.275,1522.8189330101013,1,6.8502975,583
2382.5440706683717,0.010788874,700266,0.07086949,0.07086949,-0.031255245208740234,0.0,805.5873,739.275,1529.2333295345306,1,6.8427567,584
2447.960880696145,0.010950092,706266,0.08405555,0.08405555,0.05190682411193848,0.0,827.4487,757.275,1535.6918892860413,2,6.8285537,586
2413.8383153469563,0.01029194,709740,0.09972046,0.09972046,0.9322033748030663,0.0,817.49225,747.825,1542.163703918457,2,6.8274713,588
2417.289083934846,0.009689158,712650,0.107865,0.107865,0.8577085733413696,0.0,818.9203,747.075,1548.6769258975983,1,6.7968793,589
2422.8737571135207,0.009573539,715650,0.10523772,0.10523772,-0.1275099515914917,0.0,820.85364,747.075,1555.2220380306244,1,6.765762,590
2472.574301790391,0.010798867,718650,0.09073843,0.09073843,0.4303644299507141,0.0,838.5292,763.8,1561.526911497116,1,6.78394,591
2526.11896545712,0.008552389,721650,0.082987,0.082987,0.03437948226928711,0.0,857.6979,781.975,1567.788652420044,1,6.7260737,592
2534.4210244534647,0.010771062,725784,0.10406787,0.10406787,0.9220526367425919,0.0,861.21466,784.45,1573.968016386032,2,6.7203364,594
2530.9938598398658,0.009876862,728784,0.10301653,0.10301653,-0.04619598388671875,0.0,862.9252,786.75,1580.3051517009735,1,6.7168727,595
2548.0254076067463,0.008976232,731784,0.082204014,0.082204014,0.15512192249298096,0.0,871.1776,794.7,1586.4603786468506,1,6.734065,596
2577.797645613246,0.0115342885,736851,0.096259505,0.096259505,0.5484583377838135,0.0,880.66034,804.175,1592.6751232147217,2,6.7505927,598
2514.7377324654335,0.01031258,742095,0.10021682,0.10021682,0.6250542998313904,0.0,863.25525,788.05,1598.9032723903656,3,6.7498612,601
2588.2599628259995,0.010417871,744993,0.11643657,0.11643657,0.7828690111637115,0.0,886.71875,806.2,1605.172997713089,1,6.7455873,602
2579.494046688435,0.009815294,748794,0.08960809,0.08960809,0.6288993656635284,0.0,888.63965,807.85,1611.4739644527435,2,6.755937,604
2620.3674256909967,0.012530636,751047,0.09680189,0.09680189,0.8995283991098404,0.0,899.8696,815.675,1617.816841840744,1,6.72607,605
2558.1462797383233,0.01216918,753378,0.12490806,0.12490806,0.9097139611840248,0.0,878.2748,796.0,1624.1266725063324,2,6.713763,607
2557.8329976953873,0.009431121,756378,0.13178048,0.13178048,0.6354658901691437,0.0,877.18085,796.0,1630.4280405044556,1,6.6856093,608
2579.06063954018,0.009962038,759378,0.08778997,0.08778997,-0.09685051441192627,0.0,885.54724,804.625,1636.7037806510925,1,6.6681347,609
2576.253530680183,0.010740728,762378,0.11067497,0.11067497,-0.11490929126739502,0.0,888.33435,808.375,1643.048404932022,1,6.636531,610
2552.8856743542974,0.012680519,764529,0.1288492,0.1288492,0.7935039550065994,0.0,882.0775,801.3,1649.4246582984924,1,6.6261125,611
2626.874967202414,0.010315055,767529,0.09050111,0.09050111,0.2426244616508484,0.0,905.4035,821.6,1655.725282907486,1,6.5858717,612
2613.702748600112,0.009078557,770529,0.07195097,0.07195097,0.06657278537750244,0.0,903.18085,821.6,1662.0722546577454,1,6.6317754,613
2605.089511861848,0.010097908,773529,0.069163546,0.069163546,-0.0072203874588012695,0.0,901.62244,821.6,1668.4385797977448,1,6.6364703,614
2665.6255002852727,0.009879763,776529,0.08906764,0.08906764,-0.053810834884643555,0.0,920.4299,839.05,1674.7817299365997,1,6.6441083,615
2669.9357792402834,0.009635577,779529,0.096374586,0.096374586,-0.09656596183776855,0.0,920.3384,839.05,1681.1498804092407,1,6.59822,616
2670.3002609884625,0.010676067,781974,0.13769665,0.13769665,0.8761676400899887,0.0,919.7633,837.95,1687.5122673511505,1,6.603042,617
2710.5602876921207,0.010287395,784974,0.076954685,0.076954685,-0.0123138427734375,0.0,932.9828,851.625,1693.8834300041199,1,6.6302953,618
2713.6877689713174,0.009414551,787974,0.07176682,0.07176682,0.0346948504447937,0.0,932.30945,851.625,1700.208875656128,1,6.6840806,619
2728.0047670865124,0.009730949,790974,0.093989745,0.093989745,0.09326356649398804,0.0,935.7134,855.9,1706.5651738643646,1,6.6845655,620
2695.2038276401254,0.009772541,792705,0.09547821,0.09547821,0.7582367956638336,0.0,923.8519,845.325,1712.889672756195,1,6.711119,621
2695.467963023486,0.012442736,795705,0.10693465,0.10693465,-0.10062706470489502,0.0,922.44543,845.325,1719.2221004962921,1,6.701674,622
2696.8864297590944,0.011451091,798705,0.102312945,0.102312945,-0.10191726684570312,0.0,920.13947,845.325,1725.617261171341,1,6.657274,623
2699.132005164688,0.010898424,801705,0.08240955,0.08240955,0.1466333270072937,0.0,919.37177,845.325,1731.996220588684,1,6.633541,624
2697.831197456841,0.010581614,804705,0.08413917,0.08413917,-0.250510573387146,0.0,916.66034,845.325,1738.295794248581,1,6.659664,625
2708.4443868942,0.010312222,809211,0.09005307,0.09005307,0.668952226638794,0.0,919.4701,850.175,1744.6344349384308,2,6.701825,627
2723.806355766318,0.009129457,812211,0.0752771,0.0752771,-0.1128544807434082,0.0,923.16345,853.925,1750.9922494888306,1,6.6776075,628
2723.159144503121,0.010181645,815211,0.07831046,0.07831046,0.023990929126739502,0.0,922.4381,854.675,1757.2469980716705,1,6.6573057,629
2726.178179616485,0.010602682,818211,0.105983704,0.105983704,0.9549436867237091,0.0,921.1794,854.675,1763.5465016365051,1,6.677612,630
2733.25834505779,0.009866327,821211,0.07473356,0.07473356,-0.12722599506378174,0.0,921.3444,854.675,1769.895034790039,1,6.6862135,631
2694.272650277413,0.011876879,825378,0.08802666,0.08802666,0.6131744384765625,0.0,908.1918,844.475,1776.1277527809143,2,6.684038,633
2701.483142614599,0.013683356,827583,0.10850366,0.10850366,0.7733086794614792,0.0,911.2433,848.325,1782.3901929855347,1,6.675785,634
2699.6402477395445,0.011003881,830361,0.17824203,0.17824203,0.8688411265611649,0.0,910.4291,846.475,1788.7017719745636,1,6.640995,635
2687.513358856749,0.010501091,835968,0.0939346,0.0939346,0.33909642696380615,0.0,906.2091,843.2,1794.9494287967682,2,6.6496625,637
2714.58840057302,0.012598712,838968,0.118632056,0.118632056,0.02370697259902954,0.0,913.527,850.975,1801.2154471874237,1,6.608686,638
2716.8601788400288,0.012546326,841968,0.1224568,0.1224568,0.054799556732177734,0.0,912.6667,850.975,1807.5034096240997,1,6.6087074,639
2745.655787633234,0.011077427,844968,0.083848104,0.083848104,0.34990984201431274,0.0,922.7855,861.575,1813.871571779251,1,6.593623,640
2823.8682148319454,0.009934684,847968,0.090382256,0.090382256,-0.2371809482574463,0.0,946.338,882.275,1820.1284403800964,1,6.6109185,641
2811.4772375132043,0.011850141,850968,0.07478611,0.07478611,0.008779704570770264,0.0,942.83514,883.125,1826.5257759094238,1,6.6278515,642
2809.3981423353907,0.013088736,853968,0.077702746,0.077702746,-0.011397838592529297,0.0,940.4113,883.125,1832.8701033592224,1,6.671382,643
2851.3049822083,0.011006904,858450,0.11273349,0.11273349,0.8181000500917435,0.0,952.452,895.025,1839.2169063091278,2,6.661604,645
2879.146762595723,0.013169694,861909,0.103825,0.103825,0.8508572280406952,0.0,960.80206,904.425,1845.5885479450226,2,6.628966,647
2869.39193894384,0.012670305,864909,0.08479287,0.08479287,0.030596137046813965,0.0,958.2389,904.425,1851.9793350696564,1,6.638934,648
2874.952276590965,0.010314782,867909,0.07843494,0.07843494,-0.03058934211730957,0.0,956.62384,904.425,1858.2483191490173,1,6.6385326,649
2886.5844361557915,0.011420358,870909,0.11607579,0.11607579,-0.14713573455810547,0.0,957.37616,904.425,1864.6009340286255,1,6.6296983,650
2900.7273613568987,0.010538384,873909,0.082348526,0.082348526,-0.026643037796020508,0.0,962.72986,911.5,1870.9488687515259,1,6.6333623,651
2843.574653194366,0.012227244,877668,0.1111673,0.1111673,0.8652939200401306,0.0,942.12225,892.825,1877.1242859363556,2,6.62007,653
2749.5359311295133,0.01042675,880362,0.10326251,0.10326251,0.917572058737278,0.0,911.6865,865.275,1883.5280096530914,2,6.5942945,655
2746.4864332247503,0.010424254,883362,0.09563415,0.09563415,-0.06120419502258301,0.0,910.1447,865.275,1889.8834149837494,1,6.5741105,656
2756.8172120297554,0.010974042,886362,0.08802341,0.08802341,0.10127878189086914,0.0,912.4544,869.9,1896.1992855072021,1,6.572435,657
2762.0604709938893,0.011661428,889362,0.11137223,0.11137223,0.45676255226135254,0.0,912.56287,869.9,1902.5919034481049,1,6.5504575,658
2756.059390720857,0.011010203,892362,0.23040967,0.23040967,-0.11994874477386475,0.0,911.6786,869.9,1908.975055217743,1,6.5646324,659
2605.943704535087,0.010398569,895245,0.10411142,0.10411142,0.8469880968332291,0.0,866.27734,829.5,1915.3227188587189,3,6.598454,662
2610.2209576146315,0.010801837,898245,0.10553321,0.10553321,-0.1118389368057251,0.0,867.25354,829.5,1921.7197988033295,1,6.5858617,663
2605.571723494721,0.010889322,901245,0.094109096,0.094109096,0.01749354600906372,0.0,866.78357,829.5,1928.4625585079193,1,6.6234603,664
2580.5813878968156,0.010904789,903228,0.12646279,0.12646279,0.7681160867214203,0.0,859.2,821.025,1935.0459592342377,1,6.655518,665
2475.9958727006565,0.010007676,907446,0.10472167,0.10472167,0.7751310616731644,0.0,828.86426,793.625,1941.6981599330902,3,6.6371894,668
2472.079497658372,0.010698143,910446,0.07621693,0.07621693,-0.03908085823059082,0.0,828.0164,793.625,1948.4175934791565,1,6.602495,669
2462.4627961727065,0.011692772,913446,0.08984584,0.08984584,-0.01379847526550293,0.0,825.77167,793.625,1954.7629463672638,1,6.5735426,670
2449.8486554802357,0.011771741,916053,0.16751081,0.16751081,0.8401537239551544,0.0,820.75195,790.35,1961.0747294425964,1,6.5997887,671
2427.9714817308245,0.010357609,918165,0.100439556,0.100439556,0.6745604872703552,0.0,813.3794,782.95,1967.3891956806183,1,6.571778,672
2486.9366080627915,0.010852678,921165,0.10856821,0.10856821,0.369770884513855,0.0,830.7749,798.225,1973.7524571418762,1,6.6015,673
2519.645911458301,0.010529011,924165,0.12815085,0.12815085,0.17035168409347534,0.0,838.8076,804.85,1980.1406598091125,1,6.5727396,674
2520.7665892814616,0.010698391,927165,0.09912935,0.09912935,-0.21850430965423584,0.0,838.59216,806.7,1986.6327440738678,1,6.559693,675
2477.1498657025463,0.010122435,929157,0.097111985,0.097111985,0.8703117966651917,0.0,827.403,798.3,1993.0194356441498,1,6.54439,676
2446.4792238751097,0.012151602,934053,0.10771841,0.10771841,0.7801327556371689,0.0,819.1049,792.375,1999.4694061279297,2,6.511837,678
2436.4717629064335,0.012766088,937053,0.0863462,0.0863462,0.026947081089019775,0.0,817.08563,792.375,2005.9351212978363,1,6.526385,679
2436.9378568291504,0.011105864,940053,0.087350965,0.087350965,0.029295682907104492,0.0,817.4855,792.375,2012.3421549797058,1,6.5328417,680
2413.5138817453785,0.009565949,942636,0.10277951,0.10277951,0.9030344039201736,0.0,811.984,788.9,2018.4479675292969,1,6.5189385,681
2378.7636523612637,0.011217291,944268,0.10835497,0.10835497,0.8246943950653076,0.0,800.4811,777.5,2024.4120047092438,1,6.5481753,682
2370.302270948462,0.01046189,946680,0.10876772,0.10876772,0.7569245845079422,0.0,796.017,772.6,2030.40163564682,1,6.5677953,683
2397.607127873889,0.011099469,952044,0.10762566,0.10762566,0.5934233963489532,0.0,804.2923,779.95,2036.396176815033,2,6.5379205,685
2443.5813635181357,0.011929246,955044,0.08592032,0.08592032,0.10055088996887207,0.0,816.70593,791.55,2042.353996038437,1,6.537964,686
2469.205185826526,0.011842015,958044,0.107347004,0.107347004,0.19363749027252197,0.0,826.8494,801.125,2048.3424718379974,1,6.509339,687
2474.3299032725677,0.011180183,961044,0.105715096,0.105715096,-0.15843510627746582,0.0,827.7296,801.125,2054.3943316936493,1,6.522709,688
2474.701188648206,0.009679556,964044,0.1029964,0.1029964,0.2110762596130371,0.0,827.58923,801.125,2060.3654453754425,1,6.485472,689
2479.607508921962,0.012586927,966909,0.12881874,0.12881874,0.8102297931909561,0.0,826.6664,800.0,2066.3215000629425,1,6.4718204,690
2425.0000049458527,0.010871755,967833,0.12918288,0.12918288,0.7972229719161987,0.0,809.7318,782.7,2072.28568983078,1,6.492536,691
2394.3842052086725,0.009817329,970911,0.10692395,0.10692395,0.7888164222240448,0.0,803.68005,777.025,2078.2129805088043,2,6.4870653,693
2400.58828808849,0.010745182,972267,0.10255101,0.10255101,0.5223990976810455,0.0,805.7994,778.275,2083.9723660945892,1,6.4724736,694
2443.3768823011496,0.011400893,975267,0.0920074,0.0920074,0.034906864166259766,0.0,818.8646,790.875,2090.4818637371063,1,6.4844213,695
2407.3119135906854,0.010494363,976971,0.096180335,0.096180335,0.6578429639339447,0.0,808.7576,780.075,2097.048055410385,1,6.5087743,696
2303.351685271472,0.011909217,979212,0.11518344,0.11518344,0.8688047230243683,0.0,777.70325,748.75,2103.7221632003784,2,6.483215,698
2258.84493649303,0.01119588,982023,0.11394741,0.11394741,0.8224803656339645,0.0,764.7239,734.875,2110.6475694179535,2,6.5146627,700
2379.212234549255,0.010632378,987462,0.09011572,0.09011572,0.5710029900074005,0.0,798.60803,768.475,2117.5909564495087,2,6.5262628,702
2385.848791858321,0.010575196,990462,0.07961033,0.07961033,-0.034554481506347656,0.0,798.9228,768.475,2124.4586243629456,1,6.528913,703
2341.654551263038,0.009907851,991746,0.10138896,0.10138896,0.8374049067497253,0.0,784.67377,754.175,2131.469333410263,1,6.508973,704
2347.618031897716,0.011766004,996594,0.09727844,0.09727844,0.5618084967136383,0.0,783.0837,753.05,2138.2785086631775,2,6.515992,706
2414.1583352862563,0.010649892,999594,0.09222214,0.09222214,-0.07094502449035645,0.0,801.5648,773.45,2145.1293756961823,1,6.534852,707
2478.203990533761,0.010751987,1002594,0.098688655,0.098688655,-0.11315703392028809,0.0,821.16956,792.9,2152.0203444957733,1,6.521362,708
