EpRewMean,EpisodesSoFar,entloss,entropy,EpTrueRewMean,surrgain,TimestepsSoFar,EpLenMean,ev_tdlam_before,EpThisIter,TimeElapsed,optimgain,meankl
136.74695,656,0.0,6.8770413,1320.7401741684166,0.11733922,494184,440.425,0.8990595862269402,3,4063.4698238372803,0.11733922,0.009314567
139.14493,657,0.0,6.868812,1345.4188926427448,0.12928557,497034,453.525,0.9214664101600647,1,4089.7364377975464,0.12928557,0.009742078
140.4869,659,0.0,6.85484,1355.7500351984047,0.13538644,499626,458.15,0.8996453434228897,2,4113.768486022949,0.13538644,0.009853979
141.28348,662,0.0,6.847057,1365.2110746795079,0.121837415,502884,462.2,0.9218811392784119,3,4140.051058769226,0.121837415,0.009946243
137.3335,664,0.0,6.82996,1329.8219384811732,0.09868385,505668,452.475,0.8926357626914978,2,4164.509558200836,0.09868385,0.010395969
135.90271,666,0.0,6.835101,1320.1226666529303,0.15675434,508431,443.425,0.8512348085641861,2,4190.771326541901,0.15675434,0.010395863
135.29033,669,0.0,6.834163,1314.1485463749027,0.10859781,511650,436.875,0.942025076597929,3,4214.806255340576,0.10859781,0.0098000355
135.84933,671,0.0,6.855266,1314.1225087605958,0.10342022,514947,442.125,0.5612775385379791,2,4240.831142902374,0.10342022,0.010174869
140.15321,673,0.0,6.8691134,1364.44022312501,0.116126664,519156,454.4,0.9188895374536514,2,4265.565475702286,0.116126664,0.009821776
144.22757,675,0.0,6.857629,1402.1708272795645,0.14136647,523236,467.3,0.9642787575721741,2,4291.842537879944,0.14136647,0.010601088
147.28915,676,0.0,6.8587956,1425.6244268772657,0.10252179,526236,481.225,0.16107487678527832,1,4315.5779049396515,0.10252179,0.010296101
153.30559,678,0.0,6.8313327,1486.8425937921136,0.1044921,530106,496.375,0.8558572828769684,2,4341.616909265518,0.1044921,0.010489393
152.18814,681,0.0,6.8325624,1481.7603566910398,0.10975768,533070,497.475,0.8607575446367264,3,4366.385899305344,0.10975768,0.010801185
157.06165,683,0.0,6.838341,1529.248974309506,0.10402966,536829,509.55,0.6740286648273468,2,4392.182577610016,0.10402966,0.010506518
151.39719,686,0.0,6.8285713,1473.8943316548061,0.10071868,540573,495.45,0.8688450455665588,3,4416.226795196533,0.10071868,0.009589009
154.06253,688,0.0,6.815376,1497.7638627596002,0.10902351,543603,503.2,0.9355644583702087,2,4442.068539619446,0.10902351,0.00922146
149.8732,692,0.0,6.8241534,1450.6790002414607,0.11726698,547752,487.85,0.9418511912226677,4,4466.949977636337,0.11726698,0.012584209
152.77303,695,0.0,6.816593,1476.575395130109,0.10000305,552075,495.375,0.884815163910389,3,4492.854020357132,0.10000305,0.010111831
151.4152,698,0.0,6.829209,1477.499564331404,0.14170182,556992,486.075,0.9352898225188255,3,4517.13120174408,0.14170182,0.01130922
153.34978,701,0.0,6.823605,1501.9311951278094,0.1168945,560907,493.675,0.8976543918251991,3,4542.895844697952,0.1168945,0.009688721
155.14462,702,0.0,6.806106,1521.6547674798173,0.10893729,563031,501.225,0.8182801306247711,1,4568.128211736679,0.10893729,0.0096952515
158.12448,703,0.0,6.7759695,1553.907983967731,0.09980446,566031,511.375,0.5603037774562836,1,4593.70051407814,0.09980446,0.010726627
163.17117,704,0.0,6.7884636,1611.7718340467475,0.101493604,569031,528.025,-0.26341140270233154,1,4618.303476333618,0.101493604,0.009860646
163.56071,707,0.0,6.754413,1601.0673254490089,0.10465633,573249,528.65,0.9728838354349136,3,4644.256095409393,0.10465633,0.009443218
166.1658,708,0.0,6.77708,1630.0533147473707,0.15414451,575289,537.85,0.9433396346867085,1,4669.119143486023,0.15414451,0.010374868
165.71875,710,0.0,6.7561717,1630.0397234617437,0.123370565,578814,534.7,0.9310489520430565,2,4694.96147608757,0.123370565,0.011170715
171.33339,712,0.0,6.7730412,1666.924331608143,0.12318249,584172,551.875,0.5460420846939087,2,4719.955372571945,0.12318249,0.009232826
170.45651,715,0.0,6.7489386,1665.8677255001962,0.102019355,588834,546.65,0.6660982370376587,3,4745.309126853943,0.102019355,0.010856051
171.6042,716,0.0,6.7824636,1693.3955191877442,0.122586705,591762,546.05,0.8316413164138794,1,4770.8063979148865,0.122586705,0.009950883
168.34724,718,0.0,6.775566,1659.7943626368753,0.12669715,594243,534.475,0.8854624629020691,2,4796.4116151332855,0.12669715,0.009923592
171.78186,720,0.0,6.7430387,1685.1518627597736,0.107081376,598065,547.125,0.9074985906481743,2,4821.181788682938,0.107081376,0.010121775
169.93033,722,0.0,6.726753,1673.0909636262065,0.1015653,601395,544.375,0.8015296012163162,2,4846.526721715927,0.1015653,0.009253017
174.09338,723,0.0,6.719711,1715.0906862980733,0.08508374,604395,563.05,0.4390433430671692,1,4871.730758905411,0.08508374,0.008710603
177.78766,724,0.0,6.715755,1754.4565619849734,0.096854806,607395,571.1,0.19745713472366333,1,4897.319855928421,0.096854806,0.009918076
177.44624,725,0.0,6.7061467,1754.458192782832,0.09568516,608238,571.55,0.9212413057684898,1,4922.306119918823,0.09568516,0.009316601
178.51323,727,0.0,6.6617618,1754.210270191537,0.12716806,611130,572.025,0.6874429881572723,2,4947.773269414902,0.12716806,0.010269856
176.2804,728,0.0,6.6516104,1732.2620426950161,0.11894062,611472,565.575,0.7642485350370407,1,4972.997094631195,0.11894062,0.010461011
175.70882,730,0.0,6.614987,1727.5300085068025,0.12306729,613260,565.525,0.6449959874153137,2,4999.267733812332,0.12306729,0.010583812
180.4611,731,0.0,6.616813,1781.5955913178282,0.090632126,616260,581.05,0.06748414039611816,1,5023.730452775955,0.090632126,0.011676257
184.3282,732,0.0,6.645833,1823.7377339484278,0.08361168,619260,595.9,-0.17388916015625,1,5049.062886953354,0.08361168,0.009509018
177.27238,736,0.0,6.635696,1748.92824390972,0.12838113,623208,573.45,0.8585110008716583,4,5074.363273382187,0.12838113,0.011018245
174.92876,738,0.0,6.6066465,1719.6337120114877,0.11272521,625143,567.925,0.7166129052639008,2,5101.059787988663,0.11272521,0.010335679
173.56284,739,0.0,6.5826025,1694.520944576845,0.14238277,627267,566.475,0.7034452259540558,1,5125.507334470749,0.14238277,0.009981197
182.18172,741,0.0,6.5939174,1788.153849566534,0.082295865,632211,594.2,0.6531012952327728,2,5151.404163599014,0.082295865,0.010669281
176.16953,743,0.0,6.608247,1722.4406130429234,0.11294715,635175,576.2,0.8790683746337891,2,5176.581116437912,0.11294715,0.010274725
169.38701,744,0.0,6.624969,1647.2084921142553,0.12180252,635511,554.0,0.8507772386074066,1,5202.399183273315,0.12180252,0.010689982
167.74165,746,0.0,6.592757,1639.663345787142,0.12601784,638094,547.7,0.7709417790174484,2,5227.065471172333,0.12601784,0.009523652
163.86102,749,0.0,6.574856,1594.892337532739,0.10214107,640935,539.5,0.880726657807827,3,5253.263206958771,0.10214107,0.010440463
162.5695,751,0.0,6.559253,1591.0414939595507,0.10512129,645927,534.275,0.7392271459102631,2,5277.797438383102,0.10512129,0.010750576
162.93184,752,0.0,6.541836,1602.6572840811182,0.10640853,648273,534.175,0.8954436257481575,1,5304.050048828125,0.10640853,0.009673104
162.94656,753,0.0,6.54152,1594.9891153239587,0.08598468,651273,534.175,0.2716020345687866,1,5329.040044784546,0.08598468,0.009578141
158.86137,756,0.0,6.5075116,1545.7847622180568,0.115109585,654162,520.0,0.930652916431427,3,5354.080663442612,0.115109585,0.0098788235
161.9515,757,0.0,6.444421,1585.2816146835132,0.08366409,657162,531.325,-0.12473094463348389,1,5379.628548383713,0.08366409,0.01015553
161.49149,758,0.0,6.4704447,1584.1686017458287,0.12358524,658191,532.9,0.7830369472503662,1,5405.335530042648,0.12358524,0.010252439
163.50705,759,0.0,6.4387655,1619.8359230938963,0.075285584,661191,539.675,0.03971385955810547,1,5430.919414520264,0.075285584,0.010904342
167.86917,760,0.0,6.4828496,1671.3563899601345,0.11563656,664191,551.05,0.19322794675827026,1,5455.354912281036,0.11563656,0.010894576
167.18483,761,0.0,6.536233,1663.152502740281,0.12799722,666408,550.8,0.8559541404247284,1,5481.506258487701,0.12799722,0.010828588
161.82596,763,0.0,6.571186,1598.474823212205,0.13765176,668352,532.975,0.8614144027233124,2,5506.595751285553,0.13765176,0.010314569
160.84006,764,0.0,6.5821347,1587.5922213635263,0.11848317,671295,532.5,0.6937334835529327,1,5532.550485372543,0.11848317,0.00983222
166.50883,765,0.0,6.6338987,1649.0648756801147,0.08870392,674295,550.475,-0.11360299587249756,1,5557.148938894272,0.08870392,0.009482135
171.56514,766,0.0,6.6491666,1703.8955984956403,0.096748374,676842,564.275,0.9062489420175552,1,5582.69942855835,0.096748374,0.009079685
170.93886,768,0.0,6.6537747,1708.784588469393,0.10423342,679338,565.55,0.8635294288396835,2,5607.945647239685,0.10423342,0.009288976
170.51611,770,0.0,6.6067543,1696.5817484513504,0.11218921,681138,565.65,0.8160269409418106,2,5634.129573345184,0.11218921,0.010555778
169.28548,771,0.0,6.609864,1686.6881878624313,0.0748266,684138,565.65,-0.03647768497467041,1,5658.324563503265,0.0748266,0.009676247
169.40742,772,0.0,6.6246986,1699.4287654256914,0.089660965,687138,565.65,-0.01621067523956299,1,5684.469017744064,0.089660965,0.009751379
166.94258,774,0.0,6.590401,1674.869853725179,0.11250182,689112,559.8,0.7991405725479126,2,5709.455314159393,0.11250182,0.01046378
171.90799,775,0.0,6.5570145,1734.9343223039018,0.09306908,692112,577.5,0.06649529933929443,1,5735.412859678268,0.09306908,0.009814696
176.82263,777,0.0,6.5883703,1780.695581473002,0.13430436,695160,595.425,0.9024128839373589,2,5759.7872796058655,0.13430436,0.010435927
178.59195,779,0.0,6.57508,1816.5610364925083,0.14160618,699015,597.9,0.8840759918093681,2,5785.936064958572,0.14160618,0.012074457
174.29465,780,0.0,6.610229,1769.990001005894,0.16152649,700425,584.65,0.740896075963974,1,5811.545623064041,0.16152649,0.009348026
169.68492,782,0.0,6.6316066,1723.63477623769,0.10671803,702402,570.675,0.8816670849919319,2,5837.23539853096,0.10671803,0.009162597
173.98642,783,0.0,6.622334,1780.7891533099482,0.07661156,705402,585.225,-0.11963498592376709,1,5862.057100772858,0.07661156,0.009961099
180.35251,784,0.0,6.612145,1855.2216525965068,0.08959748,708402,607.425,0.6578113734722137,1,5887.495923757553,0.08959748,0.009379344
182.37263,786,0.0,6.5930285,1885.6566053836382,0.10315368,712044,616.25,0.6826940178871155,2,5913.032809972763,0.10315368,0.0108177345
186.99873,788,0.0,6.634414,1943.308455405048,0.11139661,715509,631.7,0.6241500079631805,2,5938.404935359955,0.11139661,0.011411505
185.00684,790,0.0,6.6083455,1924.478930099359,0.13479498,719250,627.625,0.731746256351471,2,5962.819363832474,0.13479498,0.010086605
184.36797,791,0.0,6.618287,1924.6177579627736,0.10756618,721017,625.75,0.8260688930749893,1,5988.559644460678,0.10756618,0.010592724
184.5184,792,0.0,6.652432,1930.8516269462045,0.10509126,723705,628.6,0.894581027328968,1,6014.534845113754,0.10509126,0.010048207
183.68307,793,0.0,6.6765833,1934.9051981257314,0.08850203,726705,628.6,0.09639102220535278,1,6039.562608718872,0.08850203,0.011166591
189.7631,795,0.0,6.6798167,2005.3102767580233,0.09530055,731592,654.525,0.7196502685546875,2,6064.223642587662,0.09530055,0.009576403
191.04407,797,0.0,6.6956873,2025.6063253390585,0.11399913,736362,660.0,0.5112868845462799,2,6090.00176358223,0.11399913,0.011316345
194.26486,798,0.0,6.6738806,2056.723681476937,0.10956065,738462,668.925,0.8288345783948898,1,6114.306103467941,0.10956065,0.010561283
185.68976,800,0.0,6.6915436,1957.9847645692105,0.10455853,741894,647.525,0.750751331448555,2,6140.437318325043,0.10455853,0.010416288
187.44986,801,0.0,6.6789823,1980.7822322234188,0.0791613,744894,654.05,0.1242290735244751,1,6164.526292562485,0.0791613,0.012465605
192.32564,802,0.0,6.652626,2030.982415400847,0.13342577,747489,668.65,0.5596381723880768,1,6190.624830961227,0.13342577,0.010081452
192.68916,804,0.0,6.663384,2053.840718762727,0.080281384,751686,669.925,0.6080574095249176,2,6215.296269655228,0.080281384,0.009564523
189.77432,805,0.0,6.6735067,2024.394619761307,0.118527666,753831,662.8,0.8462878912687302,1,6241.287918329239,0.118527666,0.010232812
186.28668,807,0.0,6.65633,1984.3081278597751,0.10114812,757332,656.775,0.833790197968483,2,6265.288198471069,0.10114812,0.010033265
191.49496,808,0.0,6.596806,2042.948114761203,0.106169336,760332,674.95,0.7464036643505096,1,6291.395224809647,0.106169336,0.009746031
196.55688,809,0.0,6.604774,2098.2723147917673,0.09394769,763305,691.275,0.7031815648078918,1,6315.864329338074,0.09394769,0.00994486
190.89359,812,0.0,6.6004553,2031.7162493962564,0.11384125,767580,670.35,0.8938108161091805,3,6341.967758655548,0.11384125,0.010869911
194.39664,814,0.0,6.6259646,2063.313042539847,0.08032572,771072,683.0,0.7146587371826172,2,6365.8703327178955,0.08032572,0.009895689
191.4395,816,0.0,6.680264,2029.0676398301796,0.105850324,774144,675.875,0.8206904232501984,2,6391.658128261566,0.105850324,0.009471407
189.7562,818,0.0,6.697246,2023.5808102948781,0.09570496,778713,671.35,0.5437260270118713,2,6416.503546476364,0.09570496,0.009296847
194.64224,819,0.0,6.6748314,2079.211214965581,0.10179384,781713,689.15,-0.08431947231292725,1,6442.830953836441,0.10179384,0.010827396
195.11394,821,0.0,6.675053,2084.7639838305927,0.10965335,784872,693.025,0.8533233106136322,2,6466.672074079514,0.10965335,0.01070502
196.38411,822,0.0,6.6497927,2076.111369801819,0.10686828,786393,699.925,0.9512614123523235,1,6493.047128677368,0.10686828,0.010457121
196.05942,823,0.0,6.678292,2063.231041385792,0.103984475,789393,699.925,0.09951770305633545,1,6517.984849214554,0.103984475,0.009792019
192.08688,824,0.0,6.654824,2014.2121053480284,0.107496515,790767,686.375,0.8517257869243622,1,6544.2043578624725,0.107496515,0.012215048
184.67409,827,0.0,6.690682,1928.3756442886056,0.13446465,794172,659.4,0.857520192861557,3,6568.110960960388,0.13446465,0.010570334
185.3846,829,0.0,6.6398926,1931.2324551434383,0.113497585,797628,662.5,0.8769059926271439,2,6593.766416311264,0.113497585,0.009702163
188.8912,830,0.0,6.6246614,1967.6199825924334,0.16411632,800010,673.0,0.6719194948673248,1,6618.88685297966,0.16411632,0.010260986
183.82297,832,0.0,6.5955043,1916.0317100255434,0.108899586,802839,659.45,0.8797399997711182,2,6645.120860338211,0.108899586,0.011728927
182.07149,833,0.0,6.586402,1890.128015793051,0.1226523,805062,652.975,0.7476228475570679,1,6669.605831861496,0.1226523,0.011357373
182.32013,834,0.0,6.5521593,1889.2225958505273,0.10665991,808062,652.975,0.2154342532157898,1,6695.418185472488,0.10665991,0.011192294
183.76462,835,0.0,6.524609,1916.7924257650527,0.12586051,810762,659.75,0.897795096039772,1,6720.26798248291,0.12586051,0.010399495
180.08377,837,0.0,6.534279,1880.1594629002843,0.1173345,814536,651.45,0.8344001024961472,2,6746.028848409653,0.1173345,0.010987064
181.38957,838,0.0,6.540993,1901.9086093277133,0.08726053,817536,658.95,0.130016028881073,1,6770.415260076523,0.08726053,0.010094034
185.09555,840,0.0,6.5222163,1945.2561223977489,0.121900685,822288,669.95,0.871582642197609,2,6796.135424613953,0.121900685,0.010383919
185.16107,841,0.0,6.5073133,1952.8097576422035,0.09792712,825288,669.95,-0.08483254909515381,1,6820.8667232990265,0.09792712,0.011457218
179.15259,843,0.0,6.455367,1889.0445090567598,0.102647565,829335,657.05,0.740752637386322,2,6846.804983854294,0.102647565,0.012096593
181.44695,845,0.0,6.4469295,1917.6055454555722,0.09727542,833862,666.925,0.3102293014526367,2,6871.429704427719,0.09727542,0.009628985
181.0031,847,0.0,6.416755,1916.657051840517,0.10211785,837243,665.925,0.8968547284603119,2,6896.845211029053,0.10211785,0.010616022
180.12787,848,0.0,6.38314,1908.0436571258792,0.1143652,840009,663.975,0.9115780368447304,1,6921.515664339066,0.1143652,0.010249294
176.75075,850,0.0,6.354813,1872.235029111646,0.10503527,843915,655.4,0.7056751549243927,2,6947.593607187271,0.10503527,0.01009842
181.78131,851,0.0,6.3179226,1920.394062242552,0.10567288,846915,672.425,0.25616949796676636,1,6972.69788813591,0.10567288,0.010755989
185.03183,852,0.0,6.2632427,1953.5975158883764,0.110154554,849915,686.125,0.4441756010055542,1,6998.535639047623,0.110154554,0.010294994
185.33809,853,0.0,6.252872,1951.1310456619344,0.08628313,852915,686.125,0.17276275157928467,1,7023.22546505928,0.08628313,0.010800382
191.10567,854,0.0,6.2703953,2024.5260440099337,0.09919084,855915,707.025,0.14461040496826172,1,7049.318614959717,0.09919084,0.010374465
195.9637,855,0.0,6.294179,2075.0968644860563,0.11519836,858915,721.75,0.1053307056427002,1,7074.397941350937,0.11519836,0.009934956
192.21262,857,0.0,6.2967296,2038.7252337409195,0.12907085,862032,707.4,0.6974627077579498,2,7100.039796590805,0.12907085,0.010883963
195.7209,858,0.0,6.317998,2081.4647933781257,0.087291375,865032,719.325,0.2627735137939453,1,7124.792285680771,0.087291375,0.011185705
190.20891,860,0.0,6.347355,2021.4836762473176,0.10231607,868857,706.025,0.43992096185684204,2,7151.001061677933,0.10231607,0.010285114
195.21494,861,0.0,6.347648,2077.0793498327926,0.108988576,871857,724.875,0.8245479613542557,1,7176.100703001022,0.108988576,0.011134744
197.74208,863,0.0,6.348341,2130.9806869342888,0.09371695,877215,731.85,0.6003783047199249,2,7200.468836545944,0.09371695,0.009610483
198.66637,865,0.0,6.323582,2143.154368433615,0.12554556,880101,736.325,0.8384909182786942,2,7226.63266992569,0.12554556,0.012360647
202.89423,867,0.0,6.32432,2197.3815934714307,0.13905555,884946,756.45,0.857448935508728,2,7252.036305189133,0.13905555,0.012803499
205.58463,868,0.0,6.33893,2235.0231541931466,0.09241693,887946,765.4,0.14534300565719604,1,7277.421088218689,0.09241693,0.011678553
208.59212,870,0.0,6.3474383,2281.170486724647,0.092161015,893946,782.8,-0.040434837341308594,2,7301.505023956299,0.092161015,0.010589844
211.92607,871,0.0,6.359703,2318.675599898708,0.08437017,896946,794.35,0.06909698247909546,1,7327.945859193802,0.08437017,0.009855763
215.81839,872,0.0,6.3777204,2373.411593713167,0.080918774,899946,809.225,-0.02236032485961914,1,7353.099230051041,0.080918774,0.00927079
218.08725,873,0.0,6.400796,2404.150312786611,0.12593843,902946,815.7,0.47024422883987427,1,7379.15016913414,0.12593843,0.010637851
217.55322,874,0.0,6.380745,2402.884037771275,0.11047028,905946,815.7,0.19175410270690918,1,7403.754722118378,0.11047028,0.013380841
216.72554,875,0.0,6.366233,2356.8091375142503,0.11460575,908946,818.2,0.8269139528274536,1,7429.467256307602,0.11460575,0.010169075
218.91028,876,0.0,6.3591495,2378.0416289071536,0.09733297,911946,821.7,-0.10007071495056152,1,7454.7130789756775,0.09733297,0.010817915
221.68095,877,0.0,6.371063,2402.0332432309797,0.1125041,913932,828.3,0.909298874437809,1,7480.615313529968,0.1125041,0.010411373
219.253,879,0.0,6.3677483,2365.4268906075495,0.10376387,919116,823.825,0.6406187117099762,2,7504.926153898239,0.10376387,0.010768565
220.69907,880,0.0,6.3657336,2374.072359979272,0.14491025,921156,823.9,0.8721195012331009,1,7530.651790380478,0.14491025,0.0113508
220.98209,882,0.0,6.364375,2350.4874520934313,0.1155214,925998,814.25,0.581811785697937,2,7556.185499668121,0.1155214,0.009655192
225.66072,884,0.0,6.3529096,2396.9247283695877,0.103246585,929049,818.225,0.8113091140985489,2,7581.933190822601,0.103246585,0.010671115
219.48242,886,0.0,6.3429484,2321.9696425154057,0.09330019,933138,808.625,0.7639370709657669,2,7606.052904367447,0.09330019,0.011585559
220.45874,887,0.0,6.3139935,2335.665745574102,0.110327035,934650,811.725,0.8169400691986084,1,7632.785631656647,0.110327035,0.011228314
219.47224,888,0.0,6.3343954,2320.7772251224133,0.09196226,936654,805.375,0.6741836965084076,1,7657.4753675460815,0.09196226,0.011312748
216.95064,889,0.0,6.27451,2289.523595669336,0.12043316,938223,793.45,0.7893510013818741,1,7683.719636917114,0.12043316,0.011718297
222.63388,891,0.0,6.2906337,2358.9708683895897,0.10238913,943917,808.35,0.6001140475273132,2,7707.68018579483,0.10238913,0.011264377
223.67802,892,0.0,6.283851,2370.9644677516417,0.09688389,946917,808.35,0.6046776175498962,1,7733.924467086792,0.09688389,0.011467172
215.4167,895,0.0,6.281898,2283.664348921332,0.08890142,952461,779.55,0.7839224338531494,3,7758.794823408127,0.08890142,0.009835803
213.72441,896,0.0,6.2610354,2264.931847209938,0.11881636,954072,775.925,0.8891687020659447,1,7784.959443092346,0.11881636,0.010775086
209.20279,899,0.0,6.3058085,2205.998688238948,0.09676368,958626,754.95,0.8338498324155807,3,7809.3148283958435,0.09676368,0.010853676
206.91179,902,0.0,6.3223763,2184.328490899021,0.13601184,963741,740.7,0.8530896008014679,3,7835.648777246475,0.13601184,0.010583323
204.67587,904,0.0,6.2975917,2142.984053984817,0.11272849,967374,731.675,0.8401578813791275,2,7860.392910957336,0.11272849,0.010914151
209.46744,906,0.0,6.280298,2193.555568183142,0.09799695,971673,739.275,0.6005502939224243,2,7886.390253067017,0.09799695,0.010603514
213.36641,907,0.0,6.2657413,2228.576449474619,0.15359709,974673,747.725,0.8102757334709167,1,7912.082603931427,0.15359709,0.010667023
210.72978,909,0.0,6.2512455,2192.451829320863,0.102201015,978777,731.925,0.8833650648593903,2,7937.040709972382,0.102201015,0.009961034
204.57141,911,0.0,6.2370768,2109.0196416044687,0.1952514,982317,711.425,0.8757854476571083,2,7962.721643447876,0.1952514,0.013491136
204.63097,912,0.0,6.187629,2106.349265142127,0.07791534,985317,711.425,0.09202802181243896,1,7988.033039808273,0.07791534,0.010179796
199.75455,914,0.0,6.2212524,2053.2446038766698,0.11400999,989145,693.325,0.8509364426136017,2,8013.096274137497,0.11400999,0.010984989
193.76192,916,0.0,6.234251,2028.3527643130997,0.11092266,992139,668.275,0.8542227149009705,2,8038.015700817108,0.11092266,0.010470634
186.97285,918,0.0,6.2096515,1964.9865222624762,0.16176791,994677,647.875,0.8762935847043991,2,8063.318907022476,0.16176791,0.011832296
187.53506,920,0.0,6.1523166,1992.4725021108322,0.09671656,999075,649.325,0.32257306575775146,2,8088.884739637375,0.09671656,0.011090467
185.98337,921,0.0,6.1202807,1994.4121532007873,0.11711765,1002075,649.325,0.6982578337192535,1,8117.6519780159,0.11711765,0.011784025
